# Expression Atlas version: 3.1
# Query: Genes matching: 'protein_coding (gene_biotype)', specifically expressed in any Organism part above the expression level cutoff: 0.5 in experiment E-MTAB-2836
# Timestamp: Wed, 15-Mar-2017 20:44:50
Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000104805	NUCB1	71	40	29	35	41	78	51	42	54	54	56	76	54	77	34	54	17	65	71	26	34	24	70	40	65	56	26	66	24	52	55	40
ENSG00000104808	DHDH						10						15		0.7					3				11		2	0.6	2					
ENSG00000104812	GYS1	16	10	15	6	10	10	8	15	10	8	41	8	1	8	11	9	2	10	18	11	7	75	9	10	9	9	4	10	11	13	14	14
ENSG00000104814	MAP4K1	0.8	0.8	9	0.7	2	3	1	1	1	3		0.5	0.7	4	45	0.7		2	1	3	1	1	5	0.9	26	3	0.9	0.5	31	5	22	0.9
ENSG00000104823	ECH1	47	44	21	12	41	35	18	33	35	22	64	45	46	29	27	28	12	39	30	31	25	58	35	23	49	28	29	26	27	28	16	23
ENSG00000104824	HNRNPL	20	21	57	15	22	24	29	17	25	19	11	16	9	22	38	24	7	24	23	29	12	10	24	28	32	23	30	22	43	20	31	25
ENSG00000104825	NFKBIB	4	5	12	5	7	7	2	3	3	3	3	8	5	6	5	3	1	6	5	4	3	3	7	2	8	7	12	3	5	3	8	4
ENSG00000104826	LHB						2											4						0.5			0.6	2					
ENSG00000104827	CGB3																		9														
ENSG00000104833	TUBB4A		52		203		0.5						0.8			0.6	0.6							0.6		4		46				1	2
ENSG00000104835	SARS2	1	1	2	0.8	0.8	1	1	1	2	1	0.9	1		1	2	1	0.5	1	2	2	1	0.7	2	1	2	2	2	2	2	1	2	2
ENSG00000104848	KCNA7																						22										
ENSG00000104852	SNRNP70	44	60	43	38	25	53	71	20	33	32	19	27	14	55	82	56	18	46	96	26	56	33	52	30	93	54	52	30	32	29	66	47
ENSG00000104853	CLPTM1	16	23	10	19	13	18	14	13	18	12	11	24	9	16	14	17	6	16	18	13	15	8	16	14	17	14	27	19	19	13	16	18
ENSG00000104856	RELB	4	2	22	1	5	5	4	1	3	5	0.8	2	3	6	12	0.7	1	4	2	3	2		7	3	11	6	1	2	11	4	13	3
ENSG00000104859	CLASRP	5	6	15	6	4	9	10	4	5	6	3	3	2	7	13	8	3	7	9	5	6	4	9	6	15	11	11	5	6	5	12	8
ENSG00000104863	LIN7B	1	2	0.8	5	1	2	1	1	0.9	0.7	2	1		2	1	1	0.9	1	3	0.8	1	6	2	0.8	2	2	5	2	0.9	1	0.8	4
ENSG00000104866	PPP1R37	2	4	2	5	3	4	2	1	2	2	1	4	0.9	2	2	2	1	2	4	1	3	2	4	1	4	5	4	3	1	2	2	2
ENSG00000104870	FCGRT	40	30	30	7	45	87	30	14	24	34	13	33	27	42	21	36	10	49	21	27	16	6	89	20	71	34	14	20	7	31	36	12
ENSG00000104872	PIH1D1	8	10	13	9	11	15	11	9	15	9	5	10	5	11	20	10	4	13	12	9	10	7	13	9	16	12	7	12	13	11	11	17
ENSG00000104879	CKM											1043	1							7			17081					6			1		
ENSG00000104880	ARHGEF18	0.5		1	0.5	2	1	0.7	0.5	0.7	0.6		1		0.7	2	0.5		0.7	0.8		0.6		1	0.6	3	1	0.7		0.9	0.6	1	0.7
ENSG00000104881	PPP1R13L	2	2		0.5	2	2	2	7	1	1	7	2		5	0.7	1	1	8	5	1	4	0.5	2	1	2	2	0.8	1	3	3	1	26
ENSG00000104883	PEX11G	2	2	0.5	0.9	2	4	0.7	0.8	2	0.9		3	2	2		2	0.8	0.6	2	0.8	1		3		2	2	9	1		0.7	0.9	0.9
ENSG00000104884	ERCC2	2	3	2	4	2	2	3	2	3	2	1	4	1	2	3	2	0.8	2	3	2	2	1	2	3	3	2	7	3	3	2	3	3
ENSG00000104885	DOT1L	2	3	7	2	2	5	2	2	1	3	0.8	2	0.6	4	3	1	1	3	2	1	1	1	5	1	5	4	20	1	2	1	4	2
ENSG00000104886	PLEKHJ1	4	5	7	4	9	21	3	2	3	5	4	6	2	6	8	5	4	5	5	7	7	6	18	2	8	11	13	5	7	4	8	4
ENSG00000104888	SLC17A7	1			156																							1					0.7
ENSG00000104889	RNASEH2A	2	1	10	2	4	5	4	3	6	2	2	2	1	3	9	4	0.8	5	2	5	2	1	4	4	5	4	8	3	9	4	6	6
ENSG00000104892	KLC3								2													1						0.9					11
ENSG00000104894	CD37	2	2	39	2	3	4	3	2	2	7	0.6	1	2	14	100	2	0.5	4	3	4	2		5	2	80	5	3	1	70	11	47	2
ENSG00000104897	SF3A2	8	4	15	6	9	12	9	5	12	5	4	6	2	9	12	21	3	11	10	3	9	4	11	6	19	9	25	5	7	6	11	8
ENSG00000104899	AMH																											3					
ENSG00000104901	DKKL1									0.6																		64					
ENSG00000104903	LYL1	1	0.7	10	0.8	0.7	0.7	0.6		0.5		0.6	0.7		2	5			3	0.9		0.5		0.9	0.5	7	1	3		3	0.9	5	
ENSG00000104904	OAZ1	76	95	203	52	58	80	57	60	91	88	104	43	21	104	140	60	38	104	67	45	77	61	89	45	136	75	54	77	115	96	103	59
ENSG00000104907	TRMT1	7	8	12	8	6	8	9	6	9	6	4	4	2	7	15	11	3	8	8	5	6	3	7	6	17	7	10	5	7	7	14	9
ENSG00000104915	STX10	9	12	23	7	12	19	12	10	14	10	8	9	5	19	18	16	3	9	10	9	13	5	16	9	20	15	5	11	13	14	15	17
ENSG00000104918	RETN			76			3								13				0.6							0.6						4	
ENSG00000104921	FCER2	2		2	0.5	0.8	1				0.7					33					1			2		35				32	2	10	
ENSG00000104936	DMPK	7	16	2	6	4	7	14	14	8	7	31	4	0.5	9	5	7	4	10	18	3	4	15	7	14	9	5	7	4	2	14	7	4
ENSG00000104938	CLEC4M									0.6				6		5	1		5									0.9					
ENSG00000104941	RSPH6A																											23	2				
ENSG00000104946	TBC1D17	11	12	4	11	5	10	16	7	14	8	7	7	4	13	11	16	5	10	13	7	8	12	10	7	16	8	7	12	7	9	11	16
ENSG00000104951	IL4I1			1			2	0.5		2	1		0.6	0.5	0.8	4			0.9		0.5			0.8		3	2	14		3	1	8	
ENSG00000104953	TLE6														1				3	0.5		0.5						2	2		0.6		
ENSG00000104957	CCDC130	5	8	10	6	5	10	9	5	8	7	5	4	2	9	13	11	3	12	9	5	8	3	10	6	16	10	10	9	6	6	11	7
ENSG00000104960	PTOV1	8	23	12	15	6	12	15	8	23	12	9	9	4	12	14	20	5	17	23	6	13	10	12	12	21	14	24	14	7	11	11	12
ENSG00000104964	AES	41	58	25	46	38	28	39	33	49	31	64	31	13	59	49	46	14	38	54	24	50	64	32	28	73	47	24	49	35	42	30	29
ENSG00000104967	NOVA2	2	1		10			1		0.8	0.7	0.6	0.5		2				2						1	0.6		1	0.7		0.5	0.5	
ENSG00000104969	SGTA	9	10	15	18	10	15	13	10	15	10	17	11	4	12	11	21	7	16	13	6	13	14	14	8	17	10	21	15	9	10	11	8
ENSG00000104972	LILRB1	0.7	0.9	5	1	1	2	0.6		0.8	2			1	4	14			2	0.8	2	0.7		2	0.8	27	3	0.6	0.5	7	6	40	
ENSG00000104973	MED25	3	8	7	3	3	4	4	4	7	3	2	4	0.9	6	4	5	2	6	4	2	3	5	5	3	8	6	18	5	3	3	5	4
ENSG00000104974	LILRA1		0.5	4	0.8	0.5				0.5	1			0.5	2	1			0.5		0.7			0.6	0.9	12				1	3	20	
ENSG00000104976	SNAPC2	4	5	6	5	3	5	12	3	11	3	3	3	0.6	6	4	6	2	5	9	2	4	1	3	7	7	4	13	3	2	8	6	5
ENSG00000104979	C19orf53	25	32	30	26	18	24	26	20	40	24	33	23	10	28	39	41	9	24	29	17	25	23	23	22	34	25	23	30	31	30	32	23
ENSG00000104980	TIMM44	5	6	7	5	5	8	6	5	4	4	7	5	3	5	6	7	2	4	6	4	5	8	6	5	7	4	6	6	4	5	7	6
ENSG00000104983	CCDC61	2	2	2	1	3	3	2	1	5	2	1	2	0.5	3	3	3	0.8	2	3	1	2	0.6	3	2	4	3	7	2	2	2	3	3
ENSG00000104998	IL27RA	6	2	2	1	3	3	2	2	5	4	2	1	0.6	9	22	0.7		2	2	3	2	0.6	3	3	16	5	2	3	26	7	14	2
ENSG00000105011	ASF1B	0.9	0.6	11		6	6	0.5	3	1	0.9			0.5	1	14	0.5		5	0.5	8			6	2	4	5	20	0.5	16	3	7	3
ENSG00000105048	TNNT1				1				1	2		27	0.5		1				2	2			2607					3					10
ENSG00000105053	VRK3	2	3	3	2	3	5	3	2	7	4	2	3	2	3	5	4	0.8	3	4	4	2	1	5	3	4	3	21	4	5	4	4	3
ENSG00000105058	FAM32A	29	30	35	28	36	44	25	26	32	34	17	29	20	31	34	23	8	37	26	34	19	8	43	30	33	30	20	25	37	39	31	28
ENSG00000105063	PPP6R1	8	13	33	12	7	15	9	10	15	11	6	8	3	12	33	7	3	11	9	5	6	5	16	6	30	14	44	9	21	13	25	7
ENSG00000105072	C19orf44	1	1	0.8	1	0.8	0.8	3	1	4	2	1	2		2	1	5	0.6	1	3	0.9	2	0.7	0.9	2	2	1	10	3	1	2	1	2
ENSG00000105085	MED26	1	1	5	1	0.9	1	1	1	1	1	0.5	0.6		1	2	1		1	1	0.9	1	0.5	1	1	2	1	10	1	2	1	1	1
ENSG00000105088	OLFM2	10	11		41	1	1	6	3	7	3	2	0.9	15	3	5	3	2	4	6	0.7	4		1	3	2	0.8	7	10	2	2	3	48
ENSG00000105122	RASAL3	1	1	11	0.8	2	4	1	1	1	4		0.5		5	27			1	2	2	1		6	0.6	22	6	0.5	0.8	12	5	16	0.8
ENSG00000105127	AKAP8	8	8	22	5	8	11	13	7	9	8	5	7	3	11	14	10	3	11	11	9	7	4	10	7	15	10	10	9	9	8	13	10
ENSG00000105131	EPHX3								20	2	0.7				2											0.9	0.9	1		18	4		31
ENSG00000105135	ILVBL	7	11	5	5	9	15	5	7	8	8	10	14	5	7	5	9	4	9	7	5	6	1	14	5	5	10	9	13	3	6	5	10
ENSG00000105136	ZNF419	1	2	0.8	2	0.7	1	2	0.8	2	1	0.9	1		2	2	3		1	2	1	1	0.7	0.9	1	3	0.9	2	2	2	1	2	2
ENSG00000105137	SYDE1	8	3		1	3	2	9	2	5	5	4	5	0.5	5	2	9	0.6	11	5	2	1	0.8	2	7	5	2	2	2	0.9	4	4	2
ENSG00000105141	CASP14																																390
ENSG00000105143	SLC1A6				2																							6					2
ENSG00000105146	AURKC				1			0.5		0.7	0.6				0.6	1			0.9	1	0.5		0.5			2		29		0.7	0.8	0.7	1
ENSG00000105171	POP4	3	3	3	2	4	3	3	3	4	3	2	3	2	3	5	3	0.8	3	3	3	2	1	3	3	4	3	4	3	5	3	4	3
ENSG00000105173	CCNE1	0.6	2	12	1	2	2	0.8	2	0.7	0.7	0.7				3			14	0.7	3			1	0.7	1	1	8	0.9	4	2	2	1
ENSG00000105176	URI1	13	21	9	10	15	10	16	14	17	13	8	13	7	12	17	22	4	9	16	14	10	9	10	13	14	13	20	23	15	18	13	21
ENSG00000105185	PDCD5	16	24	6	13	16	14	17	10	12	8	11	12	9	14	11	16	6	14	15	12	7	14	13	12	14	13	27	8	13	9	19	12
ENSG00000105186	ANKRD27	3	4	4	4	6	4	4	7	5	4	3	4	1	6	5	4	1	7	6	6	3	1	5	5	5	4	11	7	6	7	5	6
ENSG00000105193	RPS16	105	105	167	37	150	127	137	110	176	106	70	100	67	119	238	392	66	158	137	94	129	109	124	86	205	137	51	117	160	132	188	114
ENSG00000105197	TIMM50	5	5	5	7	4	4	5	4	6	3	6	5	3	4	5	5	2	5	5	4	3	4	4	5	5	3	10	7	4	4	5	4
ENSG00000105198	LGALS13																		4														
ENSG00000105202	FBL	25	27	59	12	40	31	43	36	75	20	11	19	13	23	55	113	11	27	30	50	23	11	31	43	43	33	37	32	102	30	47	52
ENSG00000105204	DYRK1B	4	5	3	4	3	5	5	3	8	3	5	5	0.5	6	4	6	1	3	6	2	3	37	4	2	7	4	32	5	3	5	2	4
ENSG00000105205	CLC			152		3	16				10				0.6	0.6			0.7		4			24	0.5	5	13				27	14	
ENSG00000105220	GPI	37	34	48	35	21	30	12	26	17	22	40	22	12	12	16	13	4	13	16	25	13	37	23	19	15	16	18	17	23	19	22	21
ENSG00000105221	AKT2	12	7	7	5	4	6	9	7	11	6	6	7	4	7	9	10	3	6	10	4	5	8	6	7	10	5	10	20	6	6	8	8
ENSG00000105223	PLD3	27	38	8	67	14	17	21	10	27	27	17	16	12	47	15	28	10	41	31	12	19	8	17	16	64	20	22	15	9	23	19	14
ENSG00000105227	PRX	2	2	0.5	1	0.7	0.8	2	1	2	1	1	2		13	0.6	4	0.7	2	2	0.5	2	1	0.8	2	1	1	2	4	0.6	1	0.8	1
ENSG00000105229	PIAS4	4	3	3	4	4	5	4	2	4	3	2	4	1	3	5	5	2	5	5	2	4	2	5	3	6	6	23	2	4	3	5	3
ENSG00000105245	NUMBL	5	3	0.9	7	2	2	6	2	6	5	2	0.8	0.5	3	1	5	0.6	2	5	1	2	0.5	2	5	2	2	5	1	0.9	3	2	2
ENSG00000105246	EBI3	2	2		1	1	2	0.8		0.9	3			0.9	0.9	12			137	0.7	1	0.8		3	0.5	15	2	0.8		5	3	9	
ENSG00000105248	CCDC94	5	6	21	7	6	8	6	4	9	5	3	6	4	8	10	11	3	8	7	5	6	3	7	4	11	8	8	6	7	5	7	7
ENSG00000105251	SHD				0.8	1	0.7					2		0.7		0.5								0.7								0.6	
ENSG00000105254	TBCB	6	10	9	20	7	7	8	5	11	6	6	8	2	9	11	12	2	9	10	7	3	5	8	10	12	7	13	5	11	7	13	6
ENSG00000105255	FSD1		0.5		9											0.6			0.5							0.8		5		0.5		0.7	
ENSG00000105258	POLR2I	9	7	6	11	7	5	7	4	12	4	9	8	4	7	5	10	4	5	8	3	7	13	6	5	7	6	22	5	4	4	5	6
ENSG00000105261	OVOL3																											2					
ENSG00000105270	CLIP3	5	11		133	4	3	30	12	11	20	3	4	0.7	3	6	27	0.7	6	15	5	1		5	28	7	3	7	1	5	15	8	2
ENSG00000105278	ZFR2		1		2					0.5																		4					
ENSG00000105281	SLC1A5	38	6	19	1	21	7	10	19	19	18	3	14	2	14	10	16	9	23	36	20	29	0.6	8	15	14	15	17	1	14	29	15	8
ENSG00000105287	PRKD2	4	3	11	2	6	9	7	5	8	6	2	4	2	11	19	6	2	7	6	4	7	0.9	8	4	22	10	4	6	11	7	12	10
ENSG00000105289	TJP3					16	24	0.9	3	6	5		3	1	4	0.6		0.9	2	2	7	9		21			16	5	3	1	2	2	0.7
ENSG00000105290	APLP1	0.6	18		152	0.8	1	0.9		0.8	2	3	1		0.9	0.6		10		0.9	0.7			0.8	1		6	6	0.6	0.9	0.6	1	
ENSG00000105298	CACTIN	3	2	4	2	2	3	2	1	3	1	1	2	0.7	3	4	5	1	2	3	0.9	2	2	3	1	5	2	4	2	1	1	3	2
ENSG00000105321	CCDC9	5	5	11	3	5	5	6	3	5	4	3	5	3	6	4	6	3	6	7	2	3	3	4	4	7	5	12	4	3	3	6	6
ENSG00000105323	HNRNPUL1	32	22	45	21	30	29	36	26	39	25	19	22	9	36	42	45	8	20	27	28	23	13	31	29	43	34	47	32	43	29	38	32
ENSG00000105325	FZR1	4	9	15	8	4	10	6	5	7	6	3	5	2	7	8	9	2	8	8	2	5	2	7	4	10	7	14	6	4	5	6	6
ENSG00000105327	BBC3		0.6	2	0.9	1	1			0.8	0.7				2	0.8	0.5	0.5	1	0.8	0.6	0.8		1		1	0.9	0.8			0.7	1	0.6
ENSG00000105329	TGFB1	17	11	33	6	6	9	11	8	9	15	5	8	4	22	25	4	2	26	8	6	3	1	10	14	40	14	4	4	17	15	29	9
ENSG00000105339	DENND3	4	2	18	2	2	2	3	2	2	4	2	2		14	10	2	0.5	4	3	2	2	0.6	2	2	8	3	2	3	6	3	8	1
ENSG00000105341	ATP5SL	6	6	4	5	6	14	6	5	8	5	13	8	2	10	6	6	2	7	6	5	5	7	13	7	7	6	4	6	6	7	6	5
ENSG00000105352	CEACAM4			19							1				1	1								0.5	0.7	11				1	1	9	
ENSG00000105355	PLIN3	8	22	30	11	17	38	12	48	14	19	7	6	3	13	17	26	3	25	17	12	11	11	41	7	16	14	26	17	19	23	27	28
ENSG00000105357	MYH14	6			4	26	38	0.6	13	11	3	7	5	4	18			3		4	10	9	18	36	0.7		21	1	12	2	5	3	19
ENSG00000105364	MRPL4	5	5	6	4	5	6	4	4	5	2	5	5	2	4	6	6	1	5	4	3	4	4	5	3	6	4	5	4	4	4	6	6
ENSG00000105366	SIGLEC8		3		3	1	1	0.5			1				2	4					1			2	0.7	4	0.7			2	0.8	1	
ENSG00000105369	CD79A			13		14	18	0.5	3	0.9	5				4	256	2		0.5	1	13	8		18	1	154	32	0.7		308	29	125	
ENSG00000105372	RPS19	43	65	140	26	77	104	76	75	141	54	29	32	27	61	168	221	46	78	84	70	77	34	88	50	120	90	39	70	117	90	123	143
ENSG00000105373	GLTSCR2	28	23	49	8	29	32	22	9	38	10	10	22	9	26	44	89	21	20	37	8	49	17	29	10	60	39	16	16	18	15	27	23
ENSG00000105374	NKG7	5	1	207	0.5	3	5	3	3	5	11	2	1	3	27	24	3		6	2	4	3	0.6	7	3	74	5	0.9	2	13	14	14	1
ENSG00000105376	ICAM5			0.7	17										4				0.5									1					
ENSG00000105379	ETFB	11	7	4	4	5	9	2	5	5	5	11	11	15	4	4	4	2	4	5	3	9	7	9	2	5	6	4	4	3	4	4	5
ENSG00000105383	CD33	0.8	1	5		0.6	1	0.6	0.5	0.5	2				3	2			2		1			1	1	8	0.7			0.7	2	4	0.8
ENSG00000105388	CEACAM5	1				664	15		118				1		4						637	0.9		16	12		134			28	16	112	3
ENSG00000105393	BABAM1	8	10	15	12	8	9	11	8	12	8	10	7	4	10	15	10	3	14	10	11	9	10	10	11	15	9	11	9	17	11	12	12
ENSG00000105397	TYK2	8	10	28	8	8	15	9	6	9	11	5	7	4	14	25	9	4	10	11	7	10	4	14	6	30	14	5	8	11	11	23	11
ENSG00000105398	SULT2A1		146				53							364										83				4					
ENSG00000105401	CDC37	42	31	57	28	38	36	31	24	34	28	34	24	13	47	42	40	10	42	42	31	27	51	36	31	59	33	33	28	31	32	56	30
ENSG00000105402	NAPA	10	20	18	16	10	11	12	17	12	13	12	10	7	13	11	11	5	11	20	9	14	7	11	13	13	12	17	15	10	14	12	17
ENSG00000105404	RABAC1	15	18	11	14	17	20	13	5	10	8	6	14	4	16	16	17	10	19	19	8	18	7	19	10	17	22	19	8	8	11	17	6
ENSG00000105409	ATP1A3		12	0.7	120	0.5						47				1					0.5			0.7		0.8		39		0.6		1	
ENSG00000105419	MEIS3	2	0.9		11	0.8	1	13	2	4	3	0.7	0.5		1	0.5	3		3	3	0.9	0.7		2	8	1	0.9	3	0.6		2	1	0.8
ENSG00000105426	PTPRS	31	9	1	21	2	2	8	4	13	7	3	5	2	8	4	13	4	2	11	2	5	2	2	6	5	6	8	7	3	6	4	10
ENSG00000105427	CNFN	1				1			281											2	0.5	1		1		0.8		0.9		65			52
ENSG00000105428	ZNRF4																											35					
ENSG00000105429	MEGF8	8	4	1	13	3	3	4	2	4	3	5	7	0.8	4	2	6	1	4	6	2	3	2	3	4	5	3	5	5	2	3	3	3
ENSG00000105438	KDELR1	38	40	17	14	53	66	55	34	69	54	24	37	21	41	24	86	19	69	59	64	48	8	61	50	34	57	39	67	40	56	37	41
ENSG00000105443	CYTH2	4	5	4	5	4	8	6	6	7	11	3	4	1	7	4	5	2	6	9	5	4	1	8	5	6	8	13	11	5	6	6	7
ENSG00000105447	GRWD1	3	4	4	2	3	3	4	4	5	3	2	3	2	4	5	5	2	4	4	3	3	1	3	3	5	3	3	4	5	4	5	5
ENSG00000105464	GRIN2D				1														1									0.9					
ENSG00000105467	SYNGR4				0.7																							20					
ENSG00000105472	CLEC11A	4	4	69	1	4	3	6	0.6	4	5	1	6	2	3	1	4	0.6	4	6	1	1	0.9	4	5	3	4	3	0.6		2	5	1
ENSG00000105479	CCDC114							0.8		13					2		0.8											15					
ENSG00000105483	CARD8	7	3	4	2	2	4	5	2	4	7	3	2	1	8	15	3	0.7	8	3	5	2	2	4	5	19	4	5	5	10	7	14	4
ENSG00000105486	LIG1	1	2	19	2	4	5	4	3	6	2	0.7	2	1	4	13	4	1	6	4	4	2	0.6	6	2	7	4	8	4	9	3	7	8
ENSG00000105492	SIGLEC6					1	2	1	2		2				3	3			87	0.7	2			2	0.7	1	3			3	2	3	
ENSG00000105497	ZNF175	2	2	0.9	2	2	2	3	2	3	2	1	2	0.6	2	3	4		3	2	2	2	0.6	2	3	3	2	3	4	3	2	2	2
ENSG00000105499	PLA2G4C	2	5		5	0.9	2	3	1	2	2	5	1	1	2	4	0.5		1	2	1	0.5	7	3	3	5	0.8	1	1	2	2	2	1
ENSG00000105501	SIGLEC5			3												1									0.5	2				0.9	0.6	3	
ENSG00000105509	HAS1	0.7		0.7	0.9						1						1														0.6	4	0.6
ENSG00000105514	RAB3D	3	2	7	2	4	5	4	18	7	3	2	2		8	1	3	13	5	12	6	14	0.5	4	5	6	10	1	4	6	6	4	32
ENSG00000105516	DBP	1	2	0.9	2	0.6	3	1	0.5	1	0.9	1	2	0.7	2	2	4		0.5	2	0.6	5	2	2	0.7	3	1	2	2	1	0.8	1	2
ENSG00000105518	TMEM205	14	43	14	22	13	20	19	9	32	18	20	31	36	23	12	24	14	20	36	13	18	14	19	14	19	18	21	40	11	19	15	16
ENSG00000105519	CAPS	2	3	4	3	2	3	5	1	93	4	1	3	0.5	8	7	3	1	4	9	3	4	0.7	3	2	8	8	2	5	2	6	5	5
ENSG00000105520	PLPPR2	7	11	6	28	2	3	8	4	6	10	5	3	1	8	3	9	2	7	16	3	5	5	3	9	8	6	8	4	2	7	6	7
ENSG00000105523	FAM83E					21	26	0.5	0.8	4	9				8					1	11	6		28	0.6		53	0.5		0.6	0.9	2	0.9
ENSG00000105538	RASIP1	7	3		1	1	2	3	2	3	3	3	2	0.9	11	2	3	1	7	2	0.7	0.9	1	1	3	12	2	3	2	1	3	2	2
ENSG00000105549	THEG																											13					0.9
ENSG00000105550	FGF21													3																			
ENSG00000105552	BCAT2	4	10	1	2	4	4	4	3	5	3	6	7	2	6	4	7	5	4	8	4	5	4	4	4	4	6	4	5	5	11	3	3
ENSG00000105556	MIER2	4	2	1	3	2	4	5	3	5	3	2	1	0.7	5	3	4	1	6	5	2	3	2	3	4	8	3	12	2	2	4	5	5
ENSG00000105559	PLEKHA4	5	6		2	3	3	7	4	7	8	5	3	4	4	3	9	0.8	4	4	2	3	1	3	6	4	5	5	3	2	5	8	2
ENSG00000105568	PPP2R1A	17	44	13	38	22	27	25	29	48	20	43	22	6	20	22	37	6	24	29	21	13	15	22	25	20	18	20	24	29	22	20	23
ENSG00000105576	TNPO2	12	14	10	30	7	9	17	12	17	12	9	10	3	12	12	22	3	13	14	10	6	4	8	15	14	8	27	14	12	11	13	24
ENSG00000105583	WDR83OS	14	22	24	11	13	18	22	16	35	18	16	14	8	21	20	32	8	21	22	20	18	10	16	24	20	16	13	23	28	20	15	26
ENSG00000105605	CACNG7				21																												
ENSG00000105607	GCDH	6	5	5	4	4	5	4	3	5	3	6	10	10	3	6	7	1	3	6	3	4	3	4	3	5	4	2	4	5	4	5	3
ENSG00000105609	LILRB5	5	7	0.5		3	6	0.8	2	0.9	4	2		2	4	2	0.7		7		7	0.5		7	2	26	3	2	0.5		5	3	0.7
ENSG00000105610	KLF1			26																													
ENSG00000105612	DNASE2	14	14	4	8	12	12	14	9	18	15	9	8	11	25	22	17	7	13	19	13	12	2	9	16	16	17	4	30	21	18	16	14
ENSG00000105613	MAST1		1		11																							1					0.6
ENSG00000105617	LENG1	3	3	3	3	4	5	3	2	4	2	3	4	1	5	4	4	1	3	4	2	3	2	3	2	7	4	6	3	2	2	4	2
ENSG00000105618	PRPF31	9	10	13	8	8	10	13	8	13	9	8	10	5	11	15	13	3	12	12	7	10	5	10	10	15	10	13	12	12	10	13	11
ENSG00000105619	TFPT	5	6	6	13	4	7	7	4	6	5	3	4	2	7	8	4	1	8	12	3	6	4	7	4	11	7	5	5	5	6	8	6
ENSG00000105639	JAK3	1	1	9	0.9	2	2	1	0.8	1	4		0.7	0.6	2	29	8		4	1	2	2		3	0.9	20	4	2	0.6	23	7	33	1
ENSG00000105640	RPL18A	70	72	162	25	102	89	88	70	132	51	37	46	27	68	183	275	68	91	85	51	152	70	82	59	163	124	31	93	121	97	128	120
ENSG00000105641	SLC5A5																					35					47	0.5	8				
ENSG00000105642	KCNN1				6																							0.8					
ENSG00000105643	ARRDC2	7	5	24	4	6	5	5	6	8	9	3	2	2	10	14	3	1	5	4	6	5	14	6	4	16	8	2	6	14	6	11	5
ENSG00000105649	RAB3A	0.7	7		84	1	1	1	0.7	2	0.9	9	3		0.9	0.9	5			2	1	2	2	1	0.8	1	0.9	1	1	0.8	2	0.9	0.8
ENSG00000105650	PDE4C				0.6	1	2	2		1	0.7	0.7	0.6		2				0.9	0.7	2		1	2	1	0.8	2	1					
ENSG00000105655	ISYNA1	4	8	4	3	2	3	11	3	42	6	7	11	1	6	7	26	9	72	10	1	4	2	3	3	13	3	89	4	2	8	3	1
ENSG00000105656	ELL	4	2	15	2	4	4	3	3	3	5	1	4	2	4	5	3	2	7	3	1	3	3	4	2	7	4	14	2	3	4	6	4
ENSG00000105662	CRTC1	2	2	0.9	9	1	2	2	1	5	2	1	3		3	3	3	0.8	2	3	1	2	1	2	2	3	2	4	4	1	2	3	2
ENSG00000105664	COMP	1							1		10	3			0.9				5	2		0.8			10			6			7	0.9	2
ENSG00000105668	UPK1A	0.6							12											4								0.5			65		3
ENSG00000105669	COPE	10	19	43	15	14	23	11	13	16	13	12	11	4	15	23	10	8	20	21	8	26	6	22	6	25	19	35	22	12	16	24	13
ENSG00000105671	DDX49	6	7	16	7	7	9	7	7	9	5	5	7	3	8	11	8	3	10	9	4	8	4	9	5	9	7	13	9	7	8	9	9
ENSG00000105672	ETV2						0.6																					4					
ENSG00000105675	ATP4A		3															3									1	0.5					
ENSG00000105676	ARMC6	3	4	6	4	3	4	3	4	5	3	3	3	5	5	5	4	0.8	4	5	2	3	2	3	3	6	3	10	6	4	4	5	4
ENSG00000105677	TMEM147	15	25	10	11	17	14	15	16	22	12	13	22	5	13	10	17	14	16	15	16	13	11	12	18	13	14	19	24	16	14	15	23
ENSG00000105679	GAPDHS																											65					0.7
ENSG00000105695	MAG		0.5		46					3							20																
ENSG00000105696	TMEM59L		8		92	0.5			0.6		1	1							0.5					0.8	0.5			1				0.9	
ENSG00000105697	HAMP													6		0.5																	
ENSG00000105698	USF2	22	20	24	17	12	16	11	8	14	10	18	13	8	19	22	28	6	13	15	7	13	21	17	9	29	16	9	12	16	11	23	14
ENSG00000105699	LSR	3	10	1	3	44	30	7	9	19	16	1	8	18	18	7	2	11	28	18	20	13	0.8	30	3	9	67	16	13	6	11	7	13
ENSG00000105700	KXD1	11	9	10	9	9	9	11	8	14	10	7	6	4	12	14	12	3	14	10	10	8	4	9	11	14	11	15	10	13	12	13	9
ENSG00000105701	FKBP8	54	43	78	91	33	35	34	41	56	27	33	44	23	56	38	71	21	53	61	12	52	26	38	26	61	43	109	31	18	34	37	31
ENSG00000105705	SUGP1	4	5	4	5	3	5	4	3	4	3	3	4	2	4	6	4	1	4	5	3	3	2	4	3	7	5	12	3	5	4	5	5
